Chr01	33419	33421	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_10	154	.	6.50016	15.45244	11.86058	33420
Chr01	122580	122582	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_38	138	.	6.1707	13.85063	10.55074	122581
Chr01	130377	130379	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_41	164	.	6.99453	16.40859	12.63706	130378
Chr01	222319	222321	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_81	132	.	6.7698399999999985	13.29567	10.10686	222320
Chr01	316699	316701	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_120	130	.	6.17678	13.02485	9.85969	316700
Chr01	571337	571339	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_203	158	.	6.91321	15.85081	12.20791	571338
Chr01	659552	659554	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_225	146	.	6.23217	14.683329999999998	11.23441	659553
Chr01	674066	674068	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_233	159	.	6.15914	15.94136	12.28193	674067
Chr01	684834	684836	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_241	145	.	6.46485	14.51252	11.0926	684835
Chr01	1071692	1071694	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_354	145	.	6.96267	14.55274	11.1244	1071693
Chr01	1198397	1198399	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_391	142	.	7.066089999999999	14.2141	10.85846	1198398
Chr01	1208022	1208024	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_395	184	.	8.57272	18.49883	14.32457	1208023
Chr01	1217423	1217425	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_403	124	.	6.70966	12.46236	9.40145	1217424
Chr01	1305896	1305898	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_432	128	.	6.34123	12.83518	9.70972	1305897
Chr01	1412556	1412558	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_465	158	.	7.6889699999999985	15.84785	12.2051	1412557
Chr01	1566914	1566916	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_494	157	.	6.90907	15.74857	12.11561	1566915
Chr01	1584534	1584536	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_502	109	.	6.0697	10.95597	8.12208	1584535
Chr01	1594624	1594626	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_505	169	.	7.47443	16.933139999999998	13.08011	1594625
Chr01	1608491	1608493	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_508	151	.	6.19534	15.10165	11.59857	1608492
Chr01	1620191	1620193	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_514	139	.	7.11822	13.97972	10.66072	1620192
Chr01	1773959	1773961	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_552	130	.	6.3733900000000006	13.02485	9.85969	1773960
Chr01	1824471	1824473	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_572	121	.	6.4069400000000005	12.18861	9.15815	1824472
Chr01	1874113	1874115	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_592	142	.	6.20265	14.26625	10.90095	1874114
Chr01	1933050	1933052	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_605	134	.	6.36174	13.43672	10.2171	1933051
Chr01	1985565	1985567	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_617	159	.	7.19917	15.93005	12.27461	1985566
Chr01	1986203	1986205	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_618	119	.	6.64049	11.91328	8.926960000000003	1986204
Chr01	2009108	2009110	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_624	195	.	9.00347	19.50682	15.12731	2009109
Chr01	2048850	2048852	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_637	204	.	8.12759	20.45059	15.87131	2048851
Chr01	2071391	2071393	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_649	214	.	8.1245	21.41391	16.6054	2071392
Chr01	2132624	2132626	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_668	156	.	6.49867	15.606229999999998	11.98385	2132625
Chr01	2223380	2223382	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_703	184	.	7.525010000000001	18.44015	14.29759	2223381
Chr01	2265522	2265524	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_719	148	.	6.11491	14.85949	11.39346	2265523
Chr01	2322621	2322623	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_748	155	.	6.192069999999998	15.52104	11.91466	2322622
Chr01	2404783	2404785	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_771	135	.	6.47909	13.517729999999998	10.28259	2404784
Chr01	2416190	2416192	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_774	135	.	6.14705	13.58947	10.32326	2416191
Chr01	2532213	2532215	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_820	173	.	7.029839999999999	17.38039	13.43588	2532214
Chr01	2596868	2596870	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_846	112	.	6.12445	11.20838	8.32708	2596869
Chr01	2642374	2642376	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_860	99	.	6.03717	9.93731	7.2629	2642375
Chr01	2653092	2653094	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_864	160	.	6.48412	16.01911	12.3489	2653093
Chr01	2676592	2676594	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_873	99	.	6.03717	9.93731	7.2629	2676593
Chr01	2883355	2883357	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_901	119	.	6.43938	11.91328	8.926960000000003	2883356
Chr01	2975597	2975599	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_922	154	.	6.50016	15.45244	11.86058	2975598
Chr01	3094908	3094910	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_956	260	.	10.1533	26.06234	20.09605	3094909
Chr01	3834941	3834943	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1131	183	.	7.45358	18.36732	14.228	3834942
Chr01	3950674	3950676	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1178	135	.	6.11174	13.58947	10.32326	3950675
Chr01	3952097	3952099	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1179	138	.	6.24284	13.85063	10.55074	3952098
Chr01	3953808	3953810	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1180	224	.	8.06438	22.47669	17.398889999999998	3953809
Chr01	4261563	4261565	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1268	193	.	8.51801	19.38303	15.0421	4261564
Chr01	4301372	4301374	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1278	184	.	8.47856	18.49883	14.32457	4301373
Chr01	4429611	4429613	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1313	150	.	7.54546	15.04877	11.55314	4429612
Chr01	4469931	4469933	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1319	99	.	6.03717	9.93731	7.2629	4469932
Chr01	4521510	4521512	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1334	146	.	6.0682800000000015	14.62367	11.18539	4521511
Chr01	4742341	4742343	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1406	165	.	7.37447	16.56338	12.76746	4742342
Chr01	4753247	4753249	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1412	155	.	6.629460000000001	15.57173	11.95745	4753248
Chr01	5033297	5033299	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1455	187	.	8.64027	18.7005	14.49609	5033298
Chr01	5232672	5232674	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1490	118	.	6.14281	11.80597	8.83125	5232673
Chr01	5294185	5294187	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1508	153	.	6.98721	15.36305	11.79833	5294186
Chr01	5615514	5615516	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1583	179	.	7.67104	17.9525	13.91	5615515
Chr01	5750504	5750506	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1627	165	.	7.41565	16.56338	12.76746	5750505
Chr01	5770742	5770744	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1643	155	.	6.28491	15.52104	11.91466	5770743
Chr01	5780321	5780323	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1645	145	.	6.0159699999999985	14.57725	11.14832	5780322
Chr01	5782202	5782204	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1647	167	.	6.18352	16.78431	12.97083	5782203
Chr01	5872473	5872475	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1681	108	.	6.09734	10.84802	8.04552	5872474
Chr01	5916907	5916909	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1698	147	.	6.5674600000000005	14.78595	11.32872	5916908
Chr01	5955638	5955640	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1711	142	.	6.20265	14.26625	10.90095	5955639
Chr01	6040491	6040493	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1734	149	.	6.884589999999998	14.94384	11.46924	6040492
Chr01	6064174	6064176	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_1741	120	.	6.09814	12.09359	9.0769	6064175
